Id,Label,timeset,modularity_class
11480,11480,,1
11481,11481,,1
11482,11482,,4
11483,11483,,2
11484,11484,,2
11485,11485,,4
11486,11486,,1
11487,11487,,1
11488,11488,,1
11489,11489,,1
11490,11490,,1
11491,11491,,1
11492,11492,,1
11493,11493,,2
11494,11494,,1
11495,11495,,1
11496,11496,,1
11497,11497,,1
11498,11498,,1
11499,11499,,1
11500,11500,,1
11501,11501,,1
11502,11502,,2
11503,11503,,4
11504,11504,,4
11505,11505,,1
11506,11506,,1
11507,11507,,1
11508,11508,,1
11509,11509,,4
11510,11510,,1
11511,11511,,1
11512,11512,,1
11513,11513,,2
11514,11514,,1
11515,11515,,1
11516,11516,,0
11517,11517,,1
11518,11518,,1
11519,11519,,1
11520,11520,,1
11521,11521,,1
11522,11522,,1
11523,11523,,1
11524,11524,,1
11525,11525,,1
11526,11526,,1
11527,11527,,1
11528,11528,,1
11529,11529,,1
11530,11530,,2
11531,11531,,4
11532,11532,,1
11533,11533,,1
11534,11534,,1
11535,11535,,1
11536,11536,,1
11537,11537,,1
11538,11538,,1
11539,11539,,1
11540,11540,,1
11541,11541,,1
11542,11542,,1
11543,11543,,2
11544,11544,,2
11545,11545,,1
11546,11546,,1
11547,11547,,1
11548,11548,,4
11549,11549,,1
11550,11550,,1
11551,11551,,1
11552,11552,,1
11553,11553,,1
11554,11554,,0
11555,11555,,1
11556,11556,,1
11557,11557,,1
11558,11558,,1
11559,11559,,4
11560,11560,,4
11561,11561,,2
11562,11562,,1
11563,11563,,1
11564,11564,,4
11565,11565,,1
11566,11566,,2
11567,11567,,1
11568,11568,,1
11569,11569,,1
11570,11570,,1
11571,11571,,1
11572,11572,,1
11573,11573,,2
11574,11574,,1
11575,11575,,1
11576,11576,,1
11577,11577,,1
11578,11578,,1
11579,11579,,1
11580,11580,,1
11581,11581,,1
11582,11582,,1
11583,11583,,1
11584,11584,,1
11585,11585,,4
11586,11586,,1
11587,11587,,1
11588,11588,,1
11589,11589,,1
11590,11590,,1
11591,11591,,1
11592,11592,,1
11593,11593,,1
11594,11594,,1
11595,11595,,1
11596,11596,,2
11597,11597,,1
11598,11598,,1
11599,11599,,1
11600,11600,,1
11601,11601,,1
11602,11602,,1
11603,11603,,2
11604,11604,,1
11605,11605,,1
11606,11606,,1
11607,11607,,1
11608,11608,,1
11609,11609,,2
11610,11610,,1
11611,11611,,1
11612,11612,,1
11613,11613,,2
11614,11614,,1
11615,11615,,1
11616,11616,,1
11617,11617,,1
11618,11618,,1
11619,11619,,2
11620,11620,,1
11621,11621,,2
11622,11622,,1
11623,11623,,1
11624,11624,,1
11625,11625,,1
11626,11626,,1
11627,11627,,1
11628,11628,,4
11629,11629,,1
11630,11630,,4
11631,11631,,2
11632,11632,,2
11633,11633,,1
11634,11634,,1
11635,11635,,1
11636,11636,,2
11637,11637,,2
11638,11638,,1
11639,11639,,1
11640,11640,,1
11641,11641,,1
11642,11642,,1
11643,11643,,2
11644,11644,,2
11645,11645,,4
11646,11646,,1
11647,11647,,2
11648,11648,,2
11649,11649,,1
11650,11650,,1
11651,11651,,2
11652,11652,,2
11653,11653,,2
11654,11654,,1
11655,11655,,1
11656,11656,,1
11657,11657,,0
11658,11658,,1
11659,11659,,1
11660,11660,,2
11661,11661,,1
11662,11662,,1
11663,11663,,1
11664,11664,,2
11665,11665,,2
11666,11666,,1
11667,11667,,1
11668,11668,,4
11669,11669,,4
11670,11670,,2
11671,11671,,2
11672,11672,,2
11673,11673,,2
11674,11674,,1
11675,11675,,2
11676,11676,,1
11677,11677,,1
11678,11678,,2
11679,11679,,1
11680,11680,,1
11681,11681,,1
11682,11682,,1
11683,11683,,2
11684,11684,,2
11685,11685,,2
11686,11686,,1
11687,11687,,2
11688,11688,,2
11689,11689,,2
11690,11690,,2
11691,11691,,2
11692,11692,,2
11693,11693,,2
11694,11694,,2
11695,11695,,1
11696,11696,,2
11697,11697,,2
11698,11698,,2
11699,11699,,2
11700,11700,,2
11701,11701,,4
11702,11702,,2
11703,11703,,2
11704,11704,,2
11705,11705,,2
11706,11706,,2
11707,11707,,2
11708,11708,,2
11709,11709,,1
11710,11710,,2
11711,11711,,4
11712,11712,,2
11713,11713,,2
11714,11714,,2
11715,11715,,2
11716,11716,,2
11717,11717,,2
11718,11718,,1
11719,11719,,2
11720,11720,,2
11721,11721,,2
11722,11722,,4
11723,11723,,4
11724,11724,,2
11725,11725,,2
11726,11726,,2
11727,11727,,4
11728,11728,,4
11729,11729,,4
11730,11730,,2
11731,11731,,2
11732,11732,,2
11733,11733,,2
11734,11734,,2
11735,11735,,2
11736,11736,,2
11737,11737,,2
11738,11738,,2
11739,11739,,4
11740,11740,,2
11741,11741,,2
11742,11742,,2
11743,11743,,2
11744,11744,,2
11745,11745,,2
11746,11746,,1
11747,11747,,2
11748,11748,,1
11749,11749,,2
11750,11750,,2
11751,11751,,2
11752,11752,,2
11753,11753,,1
11754,11754,,2
11755,11755,,1
11756,11756,,2
11757,11757,,2
11758,11758,,2
11759,11759,,2
11760,11760,,2
11761,11761,,1
11762,11762,,1
11763,11763,,4
11764,11764,,2
11765,11765,,1
11766,11766,,2
11767,11767,,2
11768,11768,,2
11769,11769,,2
11770,11770,,2
11771,11771,,2
11772,11772,,1
11773,11773,,2
11774,11774,,4
11775,11775,,2
11776,11776,,2
11777,11777,,1
11778,11778,,2
11779,11779,,1
11780,11780,,0
11781,11781,,2
11782,11782,,2
11783,11783,,4
11784,11784,,2
11785,11785,,2
11786,11786,,1
11787,11787,,1
11788,11788,,2
11789,11789,,1
11790,11790,,2
11791,11791,,1
11792,11792,,1
11793,11793,,2
11794,11794,,2
11795,11795,,1
11796,11796,,2
11797,11797,,2
11798,11798,,2
11799,11799,,1
11800,11800,,2
11801,11801,,2
11802,11802,,2
11803,11803,,1
11804,11804,,4
11805,11805,,2
11806,11806,,2
11807,11807,,2
11808,11808,,1
11809,11809,,1
11810,11810,,4
11811,11811,,2
11812,11812,,2
11813,11813,,2
11814,11814,,2
11815,11815,,1
11816,11816,,1
11817,11817,,2
11818,11818,,2
11819,11819,,2
11820,11820,,2
11821,11821,,2
11822,11822,,4
11823,11823,,4
11824,11824,,4
11825,11825,,4
11826,11826,,4
11827,11827,,4
11828,11828,,4
11829,11829,,4
11830,11830,,4
11831,11831,,2
11832,11832,,4
11833,11833,,4
11834,11834,,4
11835,11835,,4
11836,11836,,4
11837,11837,,4
11838,11838,,2
11839,11839,,2
11840,11840,,0
11841,11841,,0
11842,11842,,0
11843,11843,,4
11844,11844,,0
11845,11845,,0
11846,11846,,0
11847,11847,,0
11848,11848,,2
11849,11849,,0
11850,11850,,2
11851,11851,,0
11852,11852,,0
11853,11853,,0
11854,11854,,0
11855,11855,,1
11856,11856,,0
11857,11857,,4
11858,11858,,2
11859,11859,,2
11860,11860,,2
11861,11861,,4
11862,11862,,4
11863,11863,,2
11864,11864,,2
11865,11865,,2
11866,11866,,2
11867,11867,,1
11868,11868,,1
11869,11869,,1
11870,11870,,1
11871,11871,,1
11872,11872,,1
11873,11873,,1
11874,11874,,1
11875,11875,,1
11876,11876,,4
11877,11877,,2
11878,11878,,2
11879,11879,,2
11880,11880,,4
11881,11881,,2
11882,11882,,1
11883,11883,,2
11884,11884,,1
11885,11885,,2
11886,11886,,1
11887,11887,,4
11888,11888,,4
11889,11889,,2
11890,11890,,1
11891,11891,,2
11892,11892,,2
11893,11893,,2
11894,11894,,1
11895,11895,,2
11896,11896,,4
11897,11897,,2
11898,11898,,0
11899,11899,,4
11900,11900,,2
11901,11901,,2
11902,11902,,0
11903,11903,,1
11904,11904,,2
11905,11905,,1
11906,11906,,4
11907,11907,,2
11908,11908,,2
11909,11909,,1
11910,11910,,1
11911,11911,,2
11912,11912,,2
11913,11913,,1
11914,11914,,1
11915,11915,,0
11916,11916,,1
11917,11917,,1
11918,11918,,4
11919,11919,,2
11920,11920,,1
11921,11921,,2
11922,11922,,1
11923,11923,,2
11924,11924,,2
11925,11925,,2
11926,11926,,2
11927,11927,,4
11928,11928,,2
11929,11929,,2
11930,11930,,2
11931,11931,,2
11932,11932,,1
11933,11933,,1
11934,11934,,1
11935,11935,,1
11936,11936,,1
11937,11937,,1
11938,11938,,1
11939,11939,,2
11940,11940,,4
11941,11941,,1
11942,11942,,1
11943,11943,,1
11944,11944,,1
11945,11945,,4
11946,11946,,4
11947,11947,,1
11948,11948,,1
11949,11949,,1
11950,11950,,2
11951,11951,,1
11952,11952,,1
11953,11953,,1
11954,11954,,1
11955,11955,,2
11956,11956,,1
11957,11957,,1
11958,11958,,1
11959,11959,,1
11960,11960,,2
11961,11961,,4
11962,11962,,1
11963,11963,,2
11964,11964,,1
11965,11965,,1
11966,11966,,1
11967,11967,,2
11968,11968,,1
11969,11969,,1
11970,11970,,1
11971,11971,,2
11972,11972,,1
11973,11973,,1
11974,11974,,1
11975,11975,,1
11976,11976,,1
11977,11977,,1
11978,11978,,1
11979,11979,,2
11980,11980,,1
11981,11981,,2
11982,11982,,1
11983,11983,,2
11984,11984,,1
11985,11985,,1
11986,11986,,1
11987,11987,,2
11988,11988,,2
11989,11989,,2
11990,11990,,2
11991,11991,,1
11992,11992,,2
11993,11993,,1
11994,11994,,1
11995,11995,,1
11996,11996,,2
11997,11997,,1
11998,11998,,2
11999,11999,,2
12000,12000,,1
12001,12001,,1
12002,12002,,1
12003,12003,,1
12004,12004,,1
12005,12005,,1
12006,12006,,1
12007,12007,,1
12008,12008,,1
12009,12009,,2
12010,12010,,2
12011,12011,,2
12012,12012,,4
12013,12013,,2
12014,12014,,2
12015,12015,,1
12016,12016,,1
12017,12017,,2
12018,12018,,4
12019,12019,,2
12020,12020,,1
12021,12021,,2
12022,12022,,2
12023,12023,,2
12024,12024,,1
12025,12025,,2
12026,12026,,2
12027,12027,,2
12028,12028,,2
12029,12029,,2
12030,12030,,4
12031,12031,,4
12032,12032,,4
12033,12033,,1
12034,12034,,1
12035,12035,,1
12036,12036,,4
12037,12037,,2
12038,12038,,2
12039,12039,,2
12040,12040,,2
12041,12041,,2
12042,12042,,2
12043,12043,,2
12044,12044,,4
12045,12045,,2
12046,12046,,2
12047,12047,,2
12048,12048,,2
12049,12049,,0
12050,12050,,8
12051,12051,,8
12052,12052,,2
12053,12053,,1
12054,12054,,1
12055,12055,,2
12056,12056,,1
12057,12057,,2
12058,12058,,2
12059,12059,,2
12060,12060,,2
12061,12061,,1
12062,12062,,2
12063,12063,,1
12064,12064,,2
12065,12065,,1
12066,12066,,1
12067,12067,,1
12068,12068,,1
12069,12069,,2
12070,12070,,2
12071,12071,,2
12072,12072,,1
12073,12073,,2
12074,12074,,1
12075,12075,,2
12076,12076,,1
12077,12077,,2
12078,12078,,1
12079,12079,,1
12080,12080,,2
12081,12081,,1
12082,12082,,0
12083,12083,,2
12084,12084,,2
12085,12085,,1
12086,12086,,2
12087,12087,,1
12088,12088,,2
12089,12089,,2
12090,12090,,2
12091,12091,,4
12092,12092,,2
12093,12093,,2
12094,12094,,1
12095,12095,,1
12096,12096,,2
12097,12097,,2
12098,12098,,2
12099,12099,,0
12100,12100,,2
12101,12101,,2
12102,12102,,1
12103,12103,,2
12104,12104,,2
12105,12105,,1
12106,12106,,2
12107,12107,,4
12108,12108,,1
12109,12109,,1
12110,12110,,4
12111,12111,,2
12112,12112,,2
12113,12113,,1
12114,12114,,2
12115,12115,,4
12116,12116,,2
12117,12117,,2
12118,12118,,2
12119,12119,,1
12120,12120,,0
12121,12121,,2
12122,12122,,1
12123,12123,,1
12124,12124,,2
12125,12125,,1
12126,12126,,1
12127,12127,,2
12128,12128,,2
12129,12129,,1
12130,12130,,0
12131,12131,,2
12132,12132,,2
12133,12133,,2
12134,12134,,2
12135,12135,,1
12136,12136,,2
12137,12137,,2
12138,12138,,2
12139,12139,,1
12140,12140,,2
12141,12141,,2
12142,12142,,4
12143,12143,,1
12144,12144,,1
12145,12145,,1
12146,12146,,1
12147,12147,,2
12148,12148,,1
12149,12149,,4
12150,12150,,1
12151,12151,,4
12152,12152,,2
12153,12153,,2
12154,12154,,1
12155,12155,,2
12156,12156,,2
12157,12157,,1
12158,12158,,2
12159,12159,,1
12160,12160,,1
12161,12161,,1
12162,12162,,1
12163,12163,,1
12164,12164,,2
12165,12165,,2
12166,12166,,2
12167,12167,,1
12168,12168,,1
12169,12169,,2
12170,12170,,1
12171,12171,,2
12172,12172,,2
12173,12173,,2
12174,12174,,1
12175,12175,,0
12176,12176,,0
12177,12177,,2
12178,12178,,2
12179,12179,,2
12180,12180,,2
12181,12181,,2
12182,12182,,2
12183,12183,,1
12184,12184,,1
12185,12185,,1
12186,12186,,1
12187,12187,,1
12188,12188,,4
12189,12189,,4
12190,12190,,4
12191,12191,,4
12192,12192,,2
12193,12193,,2
12194,12194,,2
12195,12195,,4
12196,12196,,4
12197,12197,,4
12198,12198,,4
12199,12199,,4
12200,12200,,1
12201,12201,,1
12202,12202,,1
12203,12203,,1
12204,12204,,1
12205,12205,,1
12206,12206,,1
12207,12207,,1
12208,12208,,4
12209,12209,,1
12210,12210,,1
12211,12211,,1
12212,12212,,1
12213,12213,,1
12214,12214,,1
12215,12215,,1
12216,12216,,1
12217,12217,,1
12218,12218,,1
12219,12219,,0
12220,12220,,1
12221,12221,,1
12222,12222,,1
12223,12223,,1
12224,12224,,1
12225,12225,,1
12226,12226,,1
12227,12227,,2
12228,12228,,1
12229,12229,,1
12230,12230,,1
12231,12231,,1
12232,12232,,4
12233,12233,,4
12234,12234,,1
12235,12235,,0
12236,12236,,1
12237,12237,,1
12238,12238,,2
12239,12239,,1
12240,12240,,1
12241,12241,,2
12242,12242,,1
12243,12243,,2
12244,12244,,1
12245,12245,,4
12246,12246,,4
12247,12247,,1
12248,12248,,1
12249,12249,,1
12250,12250,,1
12251,12251,,1
12252,12252,,1
12253,12253,,1
12254,12254,,2
12255,12255,,2
12256,12256,,1
12257,12257,,1
12258,12258,,1
12259,12259,,1
12260,12260,,1
12261,12261,,1
12262,12262,,1
12263,12263,,1
12264,12264,,1
12265,12265,,1
12266,12266,,1
12267,12267,,1
12268,12268,,1
12269,12269,,1
12270,12270,,1
12271,12271,,1
12272,12272,,2
12273,12273,,1
12274,12274,,1
12275,12275,,2
12276,12276,,1
12277,12277,,1
12278,12278,,1
12279,12279,,1
12280,12280,,2
12281,12281,,1
12282,12282,,1
12283,12283,,1
12284,12284,,1
12285,12285,,1
12286,12286,,1
12287,12287,,1
12288,12288,,1
12289,12289,,1
12290,12290,,1
12291,12291,,1
12292,12292,,1
12293,12293,,1
12294,12294,,1
12295,12295,,1
12296,12296,,1
12297,12297,,1
12298,12298,,1
12299,12299,,1
12300,12300,,1
12301,12301,,1
12302,12302,,1
12303,12303,,1
12304,12304,,1
12305,12305,,1
12306,12306,,1
12307,12307,,4
12308,12308,,1
12309,12309,,1
12310,12310,,1
12311,12311,,1
12312,12312,,1
12313,12313,,2
12314,12314,,2
12315,12315,,2
12316,12316,,4
12317,12317,,1
12318,12318,,2
12319,12319,,4
12320,12320,,1
12321,12321,,4
12322,12322,,4
12323,12323,,2
12324,12324,,2
12325,12325,,2
12326,12326,,1
12327,12327,,2
12328,12328,,2
12329,12329,,2
12330,12330,,2
12331,12331,,2
12332,12332,,2
12333,12333,,4
12334,12334,,4
12335,12335,,2
12336,12336,,2
12337,12337,,4
12338,12338,,2
12339,12339,,2
12340,12340,,1
12341,12341,,1
12342,12342,,1
12343,12343,,1
12344,12344,,1
12345,12345,,2
12346,12346,,1
12347,12347,,1
12348,12348,,1
12349,12349,,1
12350,12350,,1
12351,12351,,1
12352,12352,,1
12353,12353,,1
12354,12354,,1
12355,12355,,1
12356,12356,,1
12357,12357,,1
12358,12358,,1
12359,12359,,1
12360,12360,,1
12361,12361,,1
12362,12362,,1
12363,12363,,1
12364,12364,,1
12365,12365,,2
12366,12366,,1
12367,12367,,1
12368,12368,,1
12369,12369,,1
12370,12370,,1
12371,12371,,1
12372,12372,,1
12373,12373,,1
12374,12374,,1
12375,12375,,1
12376,12376,,1
12377,12377,,1
12378,12378,,1
12379,12379,,1
12380,12380,,4
12381,12381,,1
12382,12382,,1
12383,12383,,1
12384,12384,,1
12385,12385,,1
12386,12386,,1
12387,12387,,1
12388,12388,,1
12389,12389,,1
12390,12390,,1
12391,12391,,1
12392,12392,,1
12393,12393,,1
12394,12394,,1
12395,12395,,1
12396,12396,,1
12397,12397,,1
12398,12398,,1
12399,12399,,1
12400,12400,,1
12401,12401,,1
12402,12402,,1
12403,12403,,1
12404,12404,,1
12405,12405,,1
12406,12406,,1
12407,12407,,1
12408,12408,,0
12409,12409,,4
12410,12410,,1
12411,12411,,9
12412,12412,,9
12413,12413,,2
12414,12414,,1
12415,12415,,2
12416,12416,,1
12417,12417,,2
12418,12418,,2
12419,12419,,4
12420,12420,,1
12421,12421,,1
12422,12422,,1
12423,12423,,2
12424,12424,,2
12425,12425,,1
12426,12426,,1
12427,12427,,2
12428,12428,,4
12429,12429,,1
12430,12430,,1
12431,12431,,4
12432,12432,,2
12433,12433,,4
12434,12434,,0
12435,12435,,1
12436,12436,,2
12437,12437,,1
12438,12438,,1
12439,12439,,4
12440,12440,,2
12441,12441,,1
12442,12442,,0
12443,12443,,2
12444,12444,,1
12445,12445,,1
12446,12446,,1
12447,12447,,2
12448,12448,,1
12449,12449,,1
12450,12450,,2
12451,12451,,4
12452,12452,,1
12453,12453,,2
12454,12454,,1
12455,12455,,4
12456,12456,,2
12457,12457,,1
12458,12458,,1
12459,12459,,1
12460,12460,,2
12461,12461,,1
12462,12462,,2
12463,12463,,1
12464,12464,,1
12465,12465,,2
12466,12466,,1
12467,12467,,1
12468,12468,,1
12469,12469,,2
12470,12470,,1
12471,12471,,2
12472,12472,,1
12473,12473,,1
12474,12474,,1
12475,12475,,1
12476,12476,,2
12477,12477,,1
12478,12478,,1
12479,12479,,1
12480,12480,,1
12481,12481,,1
12482,12482,,1
12483,12483,,1
12484,12484,,4
12485,12485,,0
12486,12486,,1
12487,12487,,4
12488,12488,,1
12489,12489,,1
12490,12490,,2
12491,12491,,1
12492,12492,,1
12493,12493,,4
12494,12494,,1
12495,12495,,1
12496,12496,,2
12497,12497,,1
12498,12498,,2
12499,12499,,1
12500,12500,,4
12501,12501,,1
12502,12502,,4
12503,12503,,4
12504,12504,,1
12505,12505,,2
12506,12506,,1
12507,12507,,4
12508,12508,,2
12509,12509,,2
12510,12510,,4
12511,12511,,4
12512,12512,,2
12513,12513,,0
12514,12514,,1
12515,12515,,4
12516,12516,,1
12517,12517,,2
12518,12518,,4
12519,12519,,4
12520,12520,,1
12521,12521,,1
12522,12522,,2
12523,12523,,1
12524,12524,,4
12525,12525,,1
12526,12526,,2
12527,12527,,2
12528,12528,,2
12529,12529,,1
12530,12530,,1
12531,12531,,4
12532,12532,,1
12533,12533,,1
12534,12534,,1
12535,12535,,1
12536,12536,,4
12537,12537,,1
12538,12538,,2
12539,12539,,1
12540,12540,,4
12541,12541,,4
12542,12542,,2
12543,12543,,4
12544,12544,,2
12545,12545,,4
12546,12546,,1
12547,12547,,2
12548,12548,,2
12549,12549,,1
12550,12550,,2
12551,12551,,4
12552,12552,,4
12553,12553,,0
12554,12554,,1
12555,12555,,4
12556,12556,,1
12557,12557,,1
12558,12558,,1
12559,12559,,2
12560,12560,,4
12561,12561,,4
12562,12562,,4
12563,12563,,1
12564,12564,,1
12565,12565,,2
12566,12566,,1
12567,12567,,4
12568,12568,,2
12569,12569,,1
12570,12570,,2
12571,12571,,0
12572,12572,,2
12573,12573,,2
12574,12574,,1
12575,12575,,1
12576,12576,,1
12577,12577,,2
12578,12578,,4
12579,12579,,2
12580,12580,,1
12581,12581,,1
12582,12582,,4
12583,12583,,0
12584,12584,,2
12585,12585,,4
12586,12586,,1
12587,12587,,4
12588,12588,,1
12589,12589,,1
12590,12590,,1
12591,12591,,1
12592,12592,,2
12593,12593,,1
12594,12594,,1
12595,12595,,1
12596,12596,,1
12597,12597,,1
12598,12598,,1
12599,12599,,0
12600,12600,,2
12601,12601,,1
12602,12602,,1
12603,12603,,2
12604,12604,,2
12605,12605,,1
12606,12606,,1
12607,12607,,4
12608,12608,,4
12609,12609,,2
12610,12610,,2
12611,12611,,1
12612,12612,,4
12613,12613,,1
12614,12614,,1
12615,12615,,1
12616,12616,,2
12617,12617,,1
12618,12618,,1
12619,12619,,1
12620,12620,,1
12621,12621,,2
12622,12622,,1
12623,12623,,1
12624,12624,,2
12625,12625,,4
12626,12626,,2
12627,12627,,2
12628,12628,,1
12629,12629,,1
12630,12630,,1
12631,12631,,4
12632,12632,,1
12633,12633,,1
12634,12634,,0
12635,12635,,1
12636,12636,,1
12637,12637,,1
12638,12638,,0
12639,12639,,0
12640,12640,,0
12641,12641,,0
12642,12642,,2
12643,12643,,1
12644,12644,,1
12645,12645,,1
12646,12646,,2
12647,12647,,1
12648,12648,,1
12649,12649,,1
12650,12650,,4
12651,12651,,4
12652,12652,,4
12653,12653,,1
12654,12654,,4
12655,12655,,4
12656,12656,,1
12657,12657,,1
12658,12658,,0
12659,12659,,1
12660,12660,,2
12661,12661,,1
12662,12662,,2
12663,12663,,2
12664,12664,,1
12665,12665,,1
12666,12666,,4
12667,12667,,1
12668,12668,,4
12669,12669,,1
12670,12670,,1
12671,12671,,1
12672,12672,,1
12673,12673,,1
12674,12674,,0
12675,12675,,1
12676,12676,,1
12677,12677,,1
12678,12678,,1
12679,12679,,1
12680,12680,,1
12681,12681,,1
12682,12682,,1
12683,12683,,1
12684,12684,,1
12685,12685,,1
12686,12686,,1
12687,12687,,2
12688,12688,,0
12689,12689,,0
12690,12690,,2
12691,12691,,2
12692,12692,,2
12693,12693,,4
12694,12694,,0
12695,12695,,4
12696,12696,,2
12697,12697,,1
12698,12698,,0
12699,12699,,1
12700,12700,,2
12701,12701,,2
12702,12702,,1
12703,12703,,1
12704,12704,,1
12705,12705,,1
12706,12706,,1
12707,12707,,2
12708,12708,,1
12709,12709,,1
12710,12710,,1
12711,12711,,1
12712,12712,,2
12713,12713,,2
12714,12714,,1
12715,12715,,1
12716,12716,,1
12717,12717,,1
12718,12718,,1
12719,12719,,1
12720,12720,,1
12721,12721,,1
12722,12722,,1
12723,12723,,1
12724,12724,,4
12725,12725,,1
12726,12726,,1
12727,12727,,1
12728,12728,,2
12729,12729,,1
12730,12730,,1
12731,12731,,1
12732,12732,,1
12733,12733,,2
12734,12734,,1
12735,12735,,1
12736,12736,,1
12737,12737,,4
12738,12738,,1
12739,12739,,1
12740,12740,,1
12741,12741,,1
12742,12742,,1
12743,12743,,1
12744,12744,,0
12745,12745,,1
12746,12746,,1
12747,12747,,1
12748,12748,,1
